city_merge_name,population,city_population,year,violent_crime,property_crime,rev_total,police,education_services,education,educ_higher,educ_elem_sec,social_services,public_welfare,welfare_cash,welfare_vendors,welfare_other,correction,parks_recreation,housing_commdevt
"Colorado Springs, CO",618723,396538,2008,0.004705,0.030836,7544.47,337.97,1982.46,1940.77,0.0,1940.77,1444.14,67.33,15.54,0.0,51.79,12.52,82.35,105.99
"Colorado Springs, CO",628075,402569,2009,0.004517,0.028355,7665.98,324.58,1868.45,1825.29,0.0,1825.29,1562.26,77.13,14.32,0.0,62.81,12.16,81.37,109.62
"Colorado Springs, CO",626259,407876,2010,0.004624,0.032351,7529.92,366.43,1829.13,1786.21,0.0,1786.21,1602.95,78.01,19.38,0.0,58.63,11.71,78.65,111.05
"Colorado Springs, CO",656862,420544,2011,0.003728,0.029167,7198.45,327.65,1637.34,1592.45,0.0,1592.45,1432.1,82.99,18.06,0.0,64.94,10.23,72.36,86.28
"Colorado Springs, CO",669453,427248,2012,0.003779,,6830.76,312.17,1542.54,1495.83,0.0,1495.83,1425.2,83.1,16.04,0.0,67.06,9.46,58.99,92.48
"Colorado Springs, CO",678821,432611,2013,0.0036889999999999996,0.032744,6942.66,301.45,1546.65,1503.12,0.0,1503.12,1447.12,83.68,15.14,0.0,68.54,9.68,61.7,108.66
"Colorado Springs, CO",689470,437981,2014,0.0038580000000000003,0.028831999999999997,6860.5,312.75,1595.5,1553.82,0.0,1553.82,1458.25,80.23,14.69,0.0,65.54,9.26,58.29,99.73
"Colorado Springs, CO",698942,441960,2015,0.0035930000000000003,0.028499,5514.46,316.36,1639.22,1596.79,0.0,1596.79,136.55,88.28,0.0,0.0,88.28,10.02,47.61,87.28
"Colorado Springs, CO",707431,449189,2016,0.004046,0.028483,5508.44,332.67,1775.31,1728.67,0.0,1728.67,139.02,90.55,0.0,0.0,90.55,10.28,63.19,92.39
"Colorado Springs, CO",720520,458531,2017,0.004318,0.026148,5502.86,307.77,1686.14,1646.55,0.0,1646.55,146.12,103.18,0.0,0.0,103.18,0.0,73.33,84.14
"Denver, CO",2081475,548848,2000,0.003564,0.039171,9143.1,358.1,1398.21,1329.89,30.91,1298.98,1455.99,400.89,36.27,63.89,300.74,134.15,334.3,270.1
"Denver, CO",2166390,554636,2001,0.003948,0.042977,9370.12,346.85,1579.36,1513.7,30.76,1482.93,1326.24,271.13,28.2,56.94,185.99,148.65,332.81,259.46
"Denver, CO",2232454,561976,2002,0.003862,0.044349,7976.95,363.57,1663.79,1593.13,26.94,1566.19,1420.32,303.25,31.54,63.68,208.03,155.81,484.49,258.65
"Denver, CO",2302921,556790,2003,0.003905,0.043673000000000003,8140.13,371.65,1640.22,1565.83,0.0,1565.83,1469.69,288.26,29.98,60.54,197.75,155.86,577.58,304.56
"Denver, CO",2326757,552588,2004,0.00434,0.04288,9412.97,359.88,1556.97,1484.47,0.0,1484.47,1489.25,247.97,25.79,52.07,170.11,154.65,478.93,341.67
"Denver, CO",2362441,550756,2005,0.004443,0.044577,9417.69,397.48,1770.33,1704.67,0.0,1704.67,1248.68,223.86,23.28,47.01,153.57,154.34,645.98,455.83
"Denver, CO",2404612,551691,2006,0.0042769999999999996,0.036835,9501.71,364.06,1837.44,1775.06,0.0,1775.06,1278.73,216.07,22.47,45.38,148.23,165.31,586.89,487.19
"Denver, CO",2464178,556895,2007,0.003659,0.03158,9694.81,348.52,1651.24,1590.39,0.0,1590.39,1708.47,237.99,24.75,49.98,163.27,363.81,373.07,400.95
"Denver, CO",2505132,564395,2008,0.003586,0.028780999999999998,9504.34,361.03,2433.68,2367.21,0.0,2367.21,1772.16,512.42,64.94,55.56,391.93,206.81,274.81,407.65
"Denver, CO",2550871,575721,2009,0.003469,0.027975,5712.85,345.55,1667.26,1586.24,0.0,1586.24,1625.32,377.14,80.09,53.95,243.09,187.46,326.66,445.49
"Denver, CO",2555601,589011,2010,0.0033710000000000003,0.027714000000000003,10033.6,395.82,1851.12,1753.25,0.0,1753.25,1592.11,339.26,73.36,53.39,212.5,505.94,424.2,311.98
"Denver, CO",2587784,603354,2011,0.003548,0.027336999999999997,9340.96,363.44,1883.21,1822.11,0.0,1822.11,1551.8,309.36,74.09,50.17,185.1,224.51,369.05,276.37
"Denver, CO",2635467,620513,2012,0.003375,0.027465999999999997,8960.56,387.48,1718.79,1665.52,22.42,1643.1,1692.96,290.3,54.68,0.0,235.62,237.49,361.69,404.33
"Denver, CO",2693369,635277,2013,0.003285,0.027468000000000003,9712.47,328.62,1690.29,1633.93,0.0,1633.93,1639.52,282.14,60.31,0.0,221.84,180.05,269.64,365.7
"Denver, CO",2750394,649513,2014,0.003312,,9455.33,353.37,1958.45,1899.48,22.41,1877.07,1668.65,261.56,47.82,0.0,213.74,193.61,246.41,374.18
"Denver, CO",2817171,664870,2015,0.003623,,9320.61,392.18,1997.35,1935.91,27.53,1908.39,1666.62,216.14,0.0,0.0,216.14,183.31,263.73,450.82
"Denver, CO",2868232,683665,2016,0.00389,0.02954,9212.68,345.5,1916.95,1855.24,28.52,1826.72,1642.53,211.09,0.0,0.0,211.09,142.07,243.63,351.09
"Denver, CO",2895448,696618,2017,0.0041389999999999995,,9912.78,339.75,1928.2,1863.86,41.3,1822.56,1815.95,194.85,0.0,0.0,194.85,190.61,359.9,379.35
"Bridgeport, CT",448022,139667,2000,0.0052770000000000004,0.031764,5465.05,353.36,2376.98,2339.63,0.0,2339.63,121.18,28.46,0.0,0.0,28.46,0.0,181.84,1034.72
"Bridgeport, CT",446957,139782,2001,0.005173,0.030249,5585.25,370.05,2118.29,2078.53,0.0,2078.53,153.39,41.85,0.0,0.0,41.85,0.0,49.44,345.56
"Bridgeport, CT",451581,140466,2002,0.004531,0.030998,5276.63,347.77,2374.04,2335.85,0.0,2335.85,161.47,46.16,0.0,0.0,46.16,0.0,51.88,354.37
"Bridgeport, CT",883882,141012,2003,0.002748,0.022267,5553.98,346.5,2411.63,2374.1,0.0,2374.1,140.65,39.22,0.0,0.0,39.22,0.0,55.42,629.97
"Bridgeport, CT",886033,141479,2004,0.00284,0.022831999999999998,5214.85,359.63,2335.32,2300.83,0.0,2300.83,122.17,32.74,0.0,0.0,32.74,0.0,49.47,516.22
"Bridgeport, CT",886621,141570,2005,0.002865,0.022456,5393.56,359.16,2332.91,2270.74,0.0,2270.74,117.11,29.87,0.0,0.0,29.87,0.0,51.95,434.22
"Bridgeport, CT",884290,141292,2007,0.003067,0.020007,5919.14,354.15,2519.8,2486.16,0.0,2486.16,95.47,15.44,0.0,0.0,15.44,0.0,51.74,531.23
"Bridgeport, CT",878111,141386,2008,0.00327,0.020823,6008.45,385.93,2783.6,2750.63,0.0,2750.63,107.97,49.06,0.0,0.0,49.06,0.0,46.43,645.1
"Bridgeport, CT",878051,142356,2009,0.00318,0.019636,5690.6,321.77,2848.04,2819.26,0.0,2819.26,79.59,17.83,0.0,0.0,17.83,0.0,48.93,548.7
"Bridgeport, CT",895941,143281,2010,0.002825,0.017825999999999998,5762.05,614.81,2472.2,2432.91,0.0,2432.91,56.35,22.97,0.0,0.0,22.97,0.0,47.08,578.57
"Bridgeport, CT",901031,144858,2011,0.0029360000000000002,0.0193,5628.53,617.34,2445.95,2402.89,0.0,2402.89,49.72,25.07,0.0,0.0,25.07,0.0,46.64,725.01
"Bridgeport, CT",910707,146131,2012,0.0030039999999999997,0.01785,5544.88,673.34,2345.56,2343.61,0.0,2343.61,54.02,24.39,0.0,0.0,24.39,0.0,45.94,510.03
"Bridgeport, CT",921059,147097,2013,0.002445,0.016197,5913.02,724.67,2585.54,2538.78,0.0,2538.78,48.1,24.69,0.0,0.0,24.69,0.0,47.25,528.05
"Bridgeport, CT",927225,147726,2014,0.002446,0.016062,5554.27,691.51,2431.99,2363.59,0.0,2363.59,49.46,26.49,0.0,0.0,26.49,0.0,47.56,471.95
"Bridgeport, CT",934152,147892,2015,0.002015,0.014732,5811.37,676.36,2490.82,2440.03,0.0,2440.03,58.33,34.97,0.0,0.0,34.97,0.0,50.42,471.88
"Bridgeport, CT",935988,147460,2016,0.002298,0.014341,6371.74,775.63,2779.04,2723.13,0.0,2723.13,47.44,26.19,0.0,0.0,26.19,0.0,50.44,490.47
"Bridgeport, CT",930673,146353,2017,0.002469,0.014462000000000001,6018.27,754.07,2444.4,2403.26,0.0,2403.26,30.87,13.11,0.0,0.0,13.11,0.0,48.41,469.34
"Hartford, CT",974139,125115,2000,0.003255,0.034246,8519.13,390.72,3552.88,3483.38,0.0,3483.38,221.55,116.21,0.0,0.0,116.21,0.0,44.48,953.57
"Hartford, CT",982108,124225,2001,0.003425,0.031925999999999996,5501.9,387.83,66.73,0.0,0.0,0.0,232.62,128.46,0.0,0.0,128.46,0.0,23.45,743.31
"Hartford, CT",992269,124370,2002,0.0031739999999999997,0.031088,4577.35,406.02,72.61,0.0,0.0,0.0,242.31,143.32,0.0,0.0,143.32,0.0,84.53,720.98
"Hartford, CT",1002799,124610,2005,0.002949,0.032125,8671.32,375.81,3989.53,3837.22,0.0,3837.22,189.91,106.65,0.0,0.0,106.65,0.0,44.43,1007.06
"Hartford, CT",1001896,124740,2006,0.0031539999999999997,0.031491,9179.6,385.21,4950.55,4811.56,0.0,4811.56,237.1,148.83,0.0,0.0,148.83,0.0,53.54,956.89
"Hartford, CT",1006947,124769,2007,0.002916,0.029428000000000003,8495.13,328.89,4327.71,4253.63,0.0,4253.63,199.87,125.62,0.0,0.0,125.62,0.0,10.71,902.63
"Hartford, CT",1006641,124744,2008,0.002975,0.028668000000000003,7328.36,402.61,3099.75,3014.67,0.0,3014.67,226.24,132.57,0.0,0.0,132.57,0.0,24.64,393.1
"Hartford, CT",1007503,124743,2009,0.0029430000000000003,0.027554000000000002,6341.69,395.79,3558.63,3477.15,0.0,3477.15,308.38,138.71,0.0,0.0,138.71,0.0,17.14,661.13
"Hartford, CT",1023921,124800,2010,0.0029739999999999996,0.025327,9349.74,544.95,4444.19,4365.99,0.0,4365.99,277.61,129.99,0.0,0.0,129.99,0.0,79.63,759.14
"Hartford, CT",1022173,125359,2011,0.002934,0.024434,9303.75,640.14,3762.15,3681.52,0.0,3681.52,266.91,123.23,0.0,0.0,123.23,0.0,1.03,857.44
"Hartford, CT",1023883,125431,2012,0.0028580000000000003,0.024510999999999998,7851.25,556.78,3822.57,3745.35,0.0,3745.35,229.96,109.09,0.0,0.0,109.09,0.0,12.7,861.04
"Hartford, CT",1023807,125277,2013,0.002643,0.022005999999999998,8482.42,483.1,3894.19,3813.89,0.0,3813.89,119.38,0.0,0.0,0.0,0.0,0.0,12.57,851.47
"Hartford, CT",1024517,125142,2014,0.002522,0.022321999999999998,9227.86,492.14,3590.82,3510.46,0.0,3510.46,221.83,108.18,0.0,0.0,108.18,0.0,11.87,931.56
"Hartford, CT",1023389,124683,2015,0.0025280000000000003,0.021754000000000003,8844.68,452.03,3705.06,3616.07,0.0,3616.07,235.17,112.84,0.0,0.0,112.84,0.0,181.25,794.02
"Hartford, CT",1019846,124338,2016,0.002383,0.022126999999999997,8058.28,509.58,3624.52,3543.37,0.0,3543.37,232.53,112.78,0.0,0.0,112.78,0.0,90.92,917.84
"Hartford, CT",1015610,123679,2017,0.002472,0.022593000000000002,8941.2,444.79,3352.73,3274.34,0.0,3274.34,224.16,107.99,0.0,0.0,107.99,0.0,48.23,864.99
"New Haven, CT",531562,124361,2000,0.004052,0.035671999999999995,7710.98,288.2,2504.96,2500.32,0.0,2500.32,308.92,271.86,0.0,49.41,222.45,0.0,146.26,570.56
"New Haven, CT",534133,124045,2001,0.0046819999999999995,0.036072,6531.15,336.79,2913.34,2870.83,0.0,2870.83,279.86,237.94,0.0,14.78,223.16,0.0,88.42,672.75
"New Haven, CT",794705,128834,2009,0.004495,0.032684,7410.76,336.04,3747.76,3747.76,0.0,3747.76,101.44,39.71,0.0,0.0,39.71,0.0,81.41,764.61
"New Haven, CT",806354,129443,2010,0.004207,0.031158,8221.01,341.59,3504.83,3504.83,0.0,3504.83,59.52,0.0,0.0,0.0,0.0,0.0,83.98,875.24
"New Haven, CT",810372,129817,2011,0.003712,0.030425999999999998,8157.73,318.2,3329.64,3299.65,0.0,3299.65,49.73,0.0,0.0,0.0,0.0,0.0,58.56,781.61
"New Haven, CT",809772,130839,2012,0.0041389999999999995,0.029952,7003.67,308.31,3470.46,3442.21,0.0,3442.21,23.47,0.0,0.0,0.0,0.0,0.0,48.89,828.38
"New Haven, CT",808809,131117,2013,0.0038480000000000003,0.028109000000000002,7189.6,301.14,2947.82,2919.26,0.0,2919.26,42.97,0.0,0.0,0.0,0.0,0.0,49.81,788.93
"New Haven, CT",807947,130915,2014,0.0032660000000000002,0.026665,7588.87,289.05,2882.54,2852.92,0.0,2852.92,24.27,0.0,0.0,0.0,0.0,0.0,46.23,766.57
"New Haven, CT",804612,130391,2016,0.003228,0.025317,7265.73,302.1,3443.03,3434.19,0.0,3434.19,26.04,0.0,0.0,0.0,0.0,0.0,41.43,804.25
"New Haven, CT",801867,130424,2017,0.003074,0.024137,7999.32,317.24,3278.65,3247.11,0.0,3247.11,27.31,0.0,0.0,0.0,0.0,0.0,49.35,732.61
"Washington, DC",5067631,573158,2003,0.004871,0.033752,16107.09,946.29,2719.6,2657.68,217.39,2440.29,5401.97,3644.46,262.24,2406.84,975.38,330.85,763.07,184.46
"Washington, DC",5123034,568502,2004,0.004465,,18348.84,961.08,3114.01,3050.12,231.75,2818.37,5265.41,3847.88,269.34,2674.9,903.64,375.19,192.64,711.49
"Washington, DC",5187049,567754,2005,0.00482,0.030361999999999997,19118.43,963.88,3176.79,3108.11,225.89,2882.22,5309.16,3893.83,281.35,2636.93,975.56,382.36,304.5,962.85
"Washington, DC",5275654,567136,2006,0.004782,0.028885,20202.79,1057.44,3245.03,3167.9,240.98,2926.92,5381.26,3946.57,291.34,2694.51,960.72,440.69,712.16,1200.53
"Washington, DC",5348654,570681,2007,0.00444,0.028743,21231.58,1036.59,3297.08,3203.22,254.88,2948.34,5578.57,4477.27,242.0,2597.92,1637.36,467.56,765.46,929.7
"Washington, DC",5363413,574404,2008,0.004378,0.030013,21381.92,1171.16,4532.7,4413.29,255.09,4158.2,6343.37,4766.79,143.58,2983.31,1639.9,529.55,1311.53,1130.8
"Washington, DC",5452184,580236,2009,0.004024,0.027240999999999998,17319.67,1127.89,4506.46,4365.35,261.02,4104.33,6339.01,5012.51,196.74,3498.95,1316.82,516.15,461.65,1026.0
"Washington, DC",5573842,592228,2010,0.0038,0.025505999999999997,19051.09,1079.86,4719.3,4517.5,296.03,4221.47,6252.47,5076.17,283.18,3743.01,1049.98,489.49,441.79,1312.0
"Washington, DC",5651690,605085,2011,0.003346,0.02386,20232.45,1064.41,4358.31,4218.33,301.98,3916.36,6206.64,5087.24,318.57,3933.72,834.95,462.41,433.44,1187.56
"Washington, DC",5826080,619602,2012,0.003327,0.022820999999999998,19607.89,971.41,4199.41,4086.55,293.76,3792.79,6096.9,4934.91,271.11,3951.62,712.18,414.67,350.57,942.83
"Washington, DC",5943171,634725,2013,0.003311,0.021691,20557.49,927.95,4286.93,4187.29,263.1,3924.2,6421.14,5291.77,246.82,4224.53,820.41,416.09,344.26,824.98
"Washington, DC",6031640,650431,2014,0.0031660000000000004,0.021116,20972.68,962.52,4212.99,4107.05,240.44,3866.61,6230.61,5195.51,211.79,4139.62,844.1,231.23,387.81,993.84
"Washington, DC",6113776,662513,2015,0.0032410000000000004,0.019292,21060.29,912.67,4365.06,4252.81,278.16,3974.65,6733.37,5562.76,233.1,4215.81,1113.86,222.24,344.19,943.71
"Washington, DC",6152267,675254,2016,0.003013,0.018429,19917.29,897.42,4296.92,4183.16,240.4,3942.76,6822.65,5725.41,230.31,4407.25,1087.85,219.18,496.8,1026.93
"Washington, DC",6207972,686575,2017,0.002734,0.017454,20650.09,922.41,4369.37,4233.82,181.48,4052.33,6686.37,5723.81,237.4,4440.22,1046.19,228.95,376.61,1116.6
"Dover, DE",135535,31978,2000,,0.034721999999999996,5834.76,364.16,1394.12,1341.92,0.0,1341.92,24.04,2.24,0.0,0.0,2.24,0.0,33.39,150.31
"Dover, DE",128729,32252,2001,0.0065639999999999995,0.032836,5746.28,374.41,1412.27,1361.84,0.0,1361.84,29.77,4.67,0.0,0.0,4.67,0.0,41.94,108.35
"Dover, DE",130543,32252,2002,0.006343,0.032495,5666.26,400.98,1656.39,1605.73,0.0,1605.73,26.06,0.0,0.0,0.0,0.0,0.0,43.97,72.05
"Dover, DE",132710,32445,2003,0.007407,0.034383000000000004,5526.78,405.31,1939.3,1886.02,0.0,1886.02,31.54,0.0,0.0,0.0,0.0,0.0,38.36,76.59
"Dover, DE",136506,32632,2004,0.0066370000000000005,0.032966,6276.84,408.07,1656.44,1601.0,0.0,1601.0,35.44,0.0,0.0,0.0,0.0,0.0,34.36,76.42
"Dover, DE",140951,33163,2005,0.006052,0.030081,6244.57,410.99,1448.06,1394.48,0.0,1394.48,37.66,0.0,0.0,0.0,0.0,0.0,38.6,79.04
"Dover, DE",145667,33933,2006,0.0060479999999999996,0.03105,6615.12,455.67,1372.46,1313.78,0.0,1313.78,37.1,0.0,0.0,0.0,0.0,0.0,42.21,80.19
"Dover, DE",150986,34629,2007,0.006239,0.031129,7558.38,428.83,1299.15,1245.31,0.0,1245.31,33.04,0.03,0.0,0.0,0.03,0.0,67.61,81.39
"Dover, DE",155344,35134,2008,0.0066879999999999995,0.034601,7568.53,420.76,1374.11,1318.0,0.0,1318.0,37.15,0.0,0.0,0.0,0.0,0.0,104.5,148.71
"Dover, DE",159218,35750,2009,0.006325,0.035536,7384.48,405.73,1473.44,1394.14,0.0,1394.14,37.97,0.0,0.0,0.0,0.0,0.0,42.5,145.36
"Dover, DE",161556,35665,2010,0.005582999999999999,0.0341,7285.78,422.94,1367.57,1298.64,0.0,1298.64,45.62,5.89,0.0,0.0,5.89,0.0,36.35,200.67
"Dover, DE",163973,35897,2011,0.006221,0.036543,7705.11,408.98,1479.56,1346.31,0.0,1346.31,43.42,5.46,0.0,0.0,5.46,0.0,35.12,188.43
"Dover, DE",166643,36304,2012,0.005407,0.037037,7220.23,421.1,1900.65,1494.25,0.0,1494.25,40.06,0.0,0.0,0.0,0.0,0.0,39.3,164.62
"Dover, DE",169725,36724,2013,0.00456,0.029795,6882.24,471.41,1679.25,1511.59,0.0,1511.59,39.58,0.0,0.0,0.0,0.0,0.0,34.68,164.76
"Dover, DE",171672,36729,2014,0.004229,0.027371999999999997,6536.9,491.5,1504.03,1447.13,0.0,1447.13,39.38,2.06,0.0,0.0,2.06,0.0,35.29,138.35
"Dover, DE",174523,36957,2015,0.00471,0.025985,6573.07,517.88,1407.41,1351.5,0.0,1351.5,39.61,2.35,0.0,0.0,2.35,0.0,40.22,128.86
"Dover, DE",175090,36977,2016,0.004735,0.025124,6482.7,538.86,1347.76,1291.28,0.0,1291.28,39.95,2.82,0.0,0.0,2.82,0.0,37.58,126.15
"Dover, DE",177027,37236,2017,0.004276,0.022923000000000002,6553.96,534.38,1332.33,1271.35,0.0,1271.35,40.67,2.5,0.0,0.0,2.5,0.0,36.09,123.97
"Wilmington, DE",592889,72483,2000,,0.039385,6535.53,684.89,2116.32,2088.0,0.0,2088.0,20.99,0.82,0.0,0.0,0.82,0.0,133.97,456.73
"Wilmington, DE",595514,72598,2001,0.005967999999999999,0.035917,6267.82,746.51,2343.55,2311.23,0.0,2311.23,22.07,0.52,0.0,0.0,0.52,0.0,203.75,475.09
"Ft. Lauderdale, FL",1623985,168965,2000,0.00603,0.041533,6982.92,709.65,1385.34,1352.47,28.19,1324.28,1163.69,22.96,0.0,0.0,22.96,104.01,299.15,190.11
"Ft. Lauderdale, FL",1665074,170942,2001,0.00605,0.040543,6805.1,739.25,1440.44,1377.06,31.42,1345.64,1052.83,25.9,0.0,0.0,25.9,119.37,299.52,219.19
"Ft. Lauderdale, FL",1697228,172436,2002,0.005448,0.03762,6143.38,700.95,1488.31,1437.3,26.68,1410.62,1205.62,27.87,0.0,0.0,27.87,143.14,334.53,284.62
"Jacksonville, FL",1117228,773150,2000,0.009362,0.050061999999999995,5906.5,255.88,1460.67,1432.25,0.0,1432.25,132.15,62.43,0.0,0.05,62.38,80.24,80.04,21.15
"Jacksonville, FL",1129007,779800,2001,0.008672000000000001,0.049863000000000005,5761.13,267.77,1536.27,1507.09,0.0,1507.09,127.36,55.33,0.0,0.05,55.28,81.94,91.46,21.43
"Jacksonville, FL",1150811,790681,2002,0.008371,0.049845,5739.44,273.01,1529.95,1490.78,0.0,1490.78,136.4,57.58,0.0,0.05,57.52,82.35,128.59,109.87
"Jacksonville, FL",1199156,800532,2003,0.007547999999999999,0.045635,6165.54,280.25,1608.98,1562.58,0.0,1562.58,160.91,60.56,0.0,0.06,60.5,83.4,110.9,113.03
"Jacksonville, FL",1229623,809633,2004,0.0073089999999999995,0.044924,6954.54,301.34,1613.5,1527.17,0.0,1527.17,190.26,65.84,0.0,0.06,65.79,85.74,119.63,192.14
"Jacksonville, FL",1253042,820070,2005,0.007418999999999999,0.045119,6732.16,294.36,1665.72,1528.18,0.0,1528.18,150.58,68.82,0.0,0.06,68.76,83.95,154.47,147.66
"Jacksonville, FL",1269424,828988,2006,,0.045269,6835.0,319.13,1698.15,1599.51,0.0,1599.51,151.44,68.52,0.0,0.06,68.46,91.19,114.28,126.69
"Jacksonville, FL",1290776,842098,2007,,0.047118,7061.79,261.19,1675.49,1636.1,0.0,1636.1,144.63,114.56,1.66,47.78,65.12,90.04,108.83,114.53
"Jacksonville, FL",1308904,851033,2008,0.008209,0.047813,7081.05,263.75,1696.26,1656.31,0.0,1656.31,141.24,113.2,1.64,51.51,60.05,86.52,84.61,129.04
"Jacksonville, FL",1324985,855437,2009,0.0069570000000000005,0.043084,6186.53,361.9,1695.12,1647.58,0.0,1647.58,124.12,74.6,0.0,22.87,51.73,91.04,78.28,113.34
"Jacksonville, FL",1350025,859795,2010,0.00557,0.037724,6895.09,372.2,1634.74,1584.48,0.0,1584.48,127.01,64.19,0.0,28.84,35.35,90.57,88.02,98.78
"Jacksonville, FL",1363935,865637,2011,0.005236,0.036829,6895.08,392.46,1605.96,1551.08,0.0,1551.08,101.53,57.52,0.0,29.34,28.18,74.5,113.68,108.54
"Jacksonville, FL",1378810,872297,2012,0.005134,0.034586,6529.43,384.35,1413.69,1364.99,0.0,1364.99,95.61,56.36,0.0,27.34,29.02,74.82,106.96,103.05
"Jacksonville, FL",1392914,880095,2013,0.004957,0.032288000000000004,6755.73,359.29,1392.32,1345.56,0.0,1345.56,98.4,73.72,0.0,28.09,45.63,64.98,109.52,108.57
"Jacksonville, FL",1417629,885975,2014,0.0056110000000000005,0.034328000000000004,6387.93,382.76,1431.43,1389.45,0.0,1389.45,142.01,84.62,0.0,20.16,64.46,64.22,110.12,118.79
"Jacksonville, FL",1444994,896743,2015,0.0049369999999999995,0.029515,6341.61,402.66,1423.55,1384.17,0.0,1384.17,155.79,64.24,0.0,17.37,46.87,62.62,119.46,108.4
"Jacksonville, FL",1473678,910584,2016,0.004789,0.028943000000000003,5740.39,411.11,1434.62,1399.24,0.0,1399.24,106.41,14.04,0.0,11.96,2.08,60.93,124.67,100.87
"Jacksonville, FL",1505471,925996,2017,0.004808,0.027776,6006.76,399.48,1375.77,1340.04,0.0,1340.04,102.23,12.98,0.0,10.79,2.19,58.72,129.82,108.19
"Miami, FL",2301055,361427,2000,0.012074000000000001,0.06855800000000001,7224.85,574.51,1669.94,1649.86,15.09,1634.76,685.57,51.03,0.42,2.76,47.86,124.13,177.7,251.7
"Miami, FL",2311752,362453,2001,0.011512999999999999,0.064469,7517.48,650.23,1758.66,1738.09,14.75,1723.34,648.4,57.23,0.37,2.92,53.95,112.68,226.65,246.16
"Miami, FL",2356396,366810,2002,0.011162,0.060543999999999994,6041.04,595.65,1691.47,1669.54,13.94,1655.6,732.21,70.51,0.27,6.92,63.32,100.57,206.34,291.67
"Miami, FL",5327879,371246,2003,0.008131000000000001,0.050301000000000005,7073.75,640.95,1652.62,1633.17,13.94,1619.23,811.99,75.76,0.31,8.61,66.83,103.0,273.11,375.13
"Miami, FL",5406289,374387,2004,0.00812,0.047879,7755.73,585.87,1645.72,1620.98,13.56,1607.42,921.48,127.4,0.32,4.55,122.52,115.05,269.71,289.6
"Miami, FL",5482749,377924,2005,0.007845,0.045085,7913.98,614.65,1712.8,1685.84,14.16,1671.68,889.9,161.12,0.0,4.39,156.73,121.7,330.87,275.84
"Miami, FL",5513643,382198,2006,0.0079,0.043681000000000005,8051.17,631.82,1830.98,1801.58,12.39,1789.19,917.17,182.78,0.0,4.3,178.47,116.74,297.44,362.6
"Miami, FL",5480920,385314,2007,0.00802,0.046715,8621.55,626.21,2081.24,2053.84,20.98,2032.86,933.4,217.35,8.86,28.7,179.8,129.47,327.93,324.47
"Miami, FL",5395910,386814,2008,0.007653999999999999,0.047629,8850.59,689.3,1970.57,1937.47,12.69,1924.79,1035.12,234.17,9.18,24.39,200.6,139.78,461.73,296.25
"Miami, FL",5501220,389996,2009,0.0067989999999999995,0.044425,6874.24,655.31,1668.51,1632.51,12.44,1620.07,1116.66,247.0,9.16,28.88,208.96,146.8,354.48,327.04
"Miami, FL",5597226,394347,2010,0.006092,0.04155,7449.37,679.43,1469.7,1433.79,12.85,1420.94,1087.13,239.11,11.68,29.24,198.19,141.56,336.83,287.06
"Miami, FL",5640473,400841,2011,0.005967,0.041933000000000005,7184.79,621.3,1387.34,1353.66,9.09,1344.56,975.98,219.51,11.16,27.73,180.62,128.41,355.65,269.59
"Miami, FL",5747489,410673,2012,0.005652000000000001,0.039297,6721.37,575.24,1260.34,1234.05,9.49,1224.55,933.04,207.54,12.87,20.23,174.44,127.62,446.39,249.05
"Miami, FL",5846679,415270,2013,0.005389,0.036905,7079.37,545.04,1220.49,1200.2,9.15,1191.05,789.32,177.04,12.25,17.34,147.45,115.48,260.94,264.16
"Miami, FL",5938747,419829,2014,0.005952000000000001,0.038889,6789.31,659.2,1216.13,1193.63,10.21,1183.42,805.94,178.92,13.0,12.17,153.75,110.28,287.58,253.43
"Miami, FL",6050585,429365,2015,0.0051010000000000005,0.032858000000000005,6930.7,653.9,1194.69,1175.42,9.22,1166.19,809.75,190.16,0.0,13.28,176.88,120.15,256.13,216.91
"Miami, FL",6113688,439404,2016,0.004861,0.032146,6430.56,685.4,1168.21,1147.87,10.78,1137.09,779.6,177.72,0.0,13.1,164.62,122.16,316.35,191.94
"Miami, FL",6167945,454293,2017,0.004582,0.030764,6826.5,745.8,1146.57,1126.15,10.69,1115.46,885.01,186.13,0.0,12.93,173.2,119.41,329.87,186.59
"Orlando, FL",1623494,192391,2000,0.008927000000000001,0.051241,7963.11,643.45,1723.87,1693.31,62.28,1631.03,105.71,74.01,0.0,3.72,70.29,183.17,289.36,232.95
"Orlando, FL",1687175,196109,2001,0.008781,0.051958000000000004,7623.13,675.64,1812.28,1782.37,44.31,1738.07,97.9,70.61,0.0,0.0,70.61,193.52,631.73,306.98
"Orlando, FL",1719756,201276,2002,0.008167,0.048931999999999996,7793.45,649.41,1759.79,1728.52,8.25,1720.27,101.1,72.96,0.0,0.0,72.96,179.32,275.1,260.27
"Orlando, FL",1784264,205278,2003,0.007588999999999999,0.04539,7789.34,696.36,1648.93,1613.54,12.61,1600.92,76.05,59.56,0.0,0.0,59.56,165.81,783.06,480.03
"Orlando, FL",1843041,209470,2004,0.007546000000000001,0.042376000000000004,7906.75,726.95,1644.38,1610.15,48.87,1561.28,109.23,64.39,0.0,0.0,64.39,177.35,650.24,343.38
"Orlando, FL",1903731,215457,2005,0.008213999999999999,0.04314,7876.02,701.38,1759.83,1726.81,43.09,1683.72,170.26,118.99,0.0,0.0,118.99,186.26,327.59,343.51
