aggravated_assault,arson,burglary,crime_index,crime_index_total,forcible_rape,larceny_theft,city_fbi,modified_crime_index,modified_crime_index_total,motor_vehicle_theft,murder_and_non_negligent_man_slaughter,murder_and_nonnegligent_manslaughter,population,property_crime,rape,robbery,violent_crime,year
452.1,,965.6,,,34.7,2367.9,"Deltona, FL",,,453.6,,4,479075,3787.1,,135.5,626.2,2004
266.2,,800.3,,,41.1,2724.4,"Denver, CO",,,763.3,,6.1,2326757,4288,,120.6,434,2004
383.5,,606.7,,,42.2,1851.3,"Detroit, MI",,,,,10,4498370,,,176.4,612.1,2004
169.9,,862.8,,,53.6,2397.8,"Dothan, AL",,,205.7,,8.2,134208,3466.3,,105.1,336.8,2004
514.3,,634.4,,,54.2,2428.5,"Dover, DE",,,233.7,,2.2,136506,3296.6,,93,663.7,2004
273.3,,589.8,,,10,1745.1,"Dubuque, IA",,,154.9,,1.1,90367,2489.8,,14.4,298.8,2004
251.4,,1258.5,,,30.6,3228.4,"Durham, NC",,,300.5,,9.5,454189,4787.4,,227.2,518.7,2004
113.8,,386.3,,,17.8,2130.7,"Eau Claire, WI",,,99.4,,0.7,151972,2616.3,,16.5,148.7,2004
348.5,,1267.3,,,22.5,1797.9,"El Centro, CA",,,657.2,,2.6,150954,3722.3,,81.5,455.1,2004
90.7,,432.7,,,24.5,1545.8,"Elizabethtown, KY",,,84.4,,1.8,110236,2062.8,,41.7,158.8,2004
54.2,,816.6,,,32.6,2881.8,"Elkhart, IN",,,289.4,,1.1,190056,3987.8,,96.3,184.2,2004
387.6,,379.2,,,31.9,2625.6,"El Paso, TX",,,288.7,,2.4,717285,3293.5,,84.5,506.4,2004
125.7,,521.6,,,38.1,1696.4,"Erie, PA",,,102.5,,0.4,280891,2320.5,,93.6,257.8,2004
144.7,,1095,,,38.6,3203,"Eugene, OR",,,607.6,,1.5,333776,4905.7,,72.8,257.7,2004
139.6,,523.8,,,18.7,2166.8,"Evansville, IN",,,155.2,,0.3,348022,2845.8,,65.8,224.4,2004
434,,722.4,,,166.9,4094.3,"Fairbanks, AK",,,449.2,,6.1,32948,5265.9,,142.6,749.7,2004
44,,354.6,,,30.6,1640.4,"Fargo, ND",,,161.4,,1.1,179651,2156.4,,10.6,86.3,2004
518,,558.2,,,110.4,1838.2,"Farmington, NM",,,240.0,,1.6,124142,2636.5,,52.4,682.3,2004
400,,1595.5,,,27.1,3603.6,"Fayetteville, NC",,,327.9,,11.2,347040,5527,,171.2,609.4,2004
397.3,,734.5,,,52.9,3848,"Flagstaff, AZ",,,281.2,,5.6,124844,4863.7,,58.5,514.2,2004
531,,1100.3,,,62.7,2333.4,"Flint, MI",,,604.0,,11.5,443682,4037.8,,163,768.1,2004
876.2,,1624,,,42.3,4102.1,"Florence, SC",,,404.1,,8.6,198701,6130.3,,204.8,1131.9,2004
214.1,,768.8,,,18.3,2418.8,"Florence, AL",,,106.0,,2.1,142425,3293.7,,51.3,285.8,2004
68,,226.4,,,20.3,1658,"Fond du Lac, WI",,,92.4,,1,98490,1976.9,,10.2,99.5,2004
131.7,,492.6,,,65.3,2577.3,"Fort Collins, CO",,,192.9,,0.7,269581,3262.8,,16.3,214,2004
417.1,,830.2,,,48.9,2570.9,"Fort Smith, AR",,,201.8,,1.8,281966,3602.9,,45,512.8,2004
243.3,,657.5,,,21.4,2038.9,"Fort Walton Beach, FL",,,176.3,,1.6,182061,2872.7,,56,322.4,2004
90.7,,663.2,,,28.8,2475.8,"Fort Wayne, IN",,,259.7,,5.7,402421,3398.7,,87.5,212.7,2004
382.1,,862.4,,,31.6,3156.5,"Fresno, CA",,,887.2,,8,860134,4906.1,,179.2,601,2004
269,,1082.8,,,55,3314.1,"Gadsden, AL",,,380.9,,3.9,103709,4777.8,,124.4,452.2,2004
591.8,,1082.5,,,65,2555.6,"Gainesville, FL",,,315.7,,3.3,244525,3953.8,,127.6,787.6,2004
181.5,,759.9,,,22.1,2765.6,"Gainesville, GA",,,420.9,,5.7,158701,3946.4,,52.9,262.1,2004
127.7,,249.2,,,24.4,1340.4,"Glens Falls, NY",,,38.6,,0,126831,1628.2,,7.9,160.1,2004
362.9,,1385.5,,,9.6,2731.8,"Goldsboro, NC",,,268.9,,10.4,114906,4386.2,,110.5,493.4,2004
94.8,,537.8,,,40.6,2396.1,"Grand Forks, ND",,,186.6,,0,95949,3120.4,,6.3,141.7,2004
220.5,,756,,,42,2885,"Grand Junction, CO",,,281.6,,2.4,126065,3922.6,,23.8,288.7,2004
305.6,,761.8,,,52.3,2181.7,"Grand Rapids, MI",,,198.7,,3.4,764503,3142.2,,95.2,456.5,2004
275,,,,,23.6,4657.7,"Great Falls, MT",,,199.1,,3.7,80362,,,23.6,326,2004
280.4,,773.8,,,53.4,2990.3,"Greeley, CO",,,405.4,,4.2,213627,4169.4,,43.1,381,2004
165.1,,444.1,,,27.6,1815.5,"Green Bay, WI",,,128.9,,3.1,293202,2388.5,,24.9,220.7,2004
237.3,,1236.8,,,28.1,3086.4,"Greensboro, NC",,,328.2,,5.5,672072,4651.4,,182.3,453.2,2004
388.3,,1416.2,,,32.9,3147.5,"Greenville, NC",,,233.9,,6.2,161209,4797.5,,150.1,577.5,2004
532.3,,929.3,,,40.6,2688.4,"Greenville, SC",,,345.1,,6.1,585584,3962.9,,108.1,687.2,2004
133.2,,1348.3,,,49.8,3637.4,"Gulfport, MS",,,303.4,,5.6,250839,5289,,137.9,326.5,2004
240.4,,539.4,,,31.4,1797.2,"Hanford, CA",,,424.5,,4.3,140162,2761.1,,53.5,329.6,2004
156.8,,411.8,,,31.4,1771.7,"Harrisburg, PA",,,114.4,,2.9,519177,2297.9,,115.4,306.4,2004
83.3,,410.3,,,29.6,1236.2,"Harrisonburg, VA",,,106.6,,1.8,111635,1753,,26.9,141.5,2004
154.1,,1000.5,,,24.2,2119.9,"Hickory, NC",,,163.9,,3.4,355720,3284.3,,59.9,241.5,2004
278,,962.4,,,29.6,3190.5,"Hinesville, GA",,,196.1,,4.2,70867,4349,,96,407.8,2004
111.5,,419.3,,,71.5,1569.2,"Holland, MI",,,93.5,,0.8,250198,2082,,14.4,198.2,2004
158.9,,798.6,,,24.5,3255.3,"Honolulu, HI",,,812.8,,2.9,906589,4866.7,,90.2,276.5,2004
465.9,,2859.2,,,36.9,5225.4,"Hot Springs, AR",,,610.3,,8.7,92088,8694.9,,111.8,623.3,2004
409.1,,951.9,,,46.9,3132.5,"Houma, LA",,,261.8,,8.1,198242,4346.2,,85.2,549.3,2004
412.3,,994.8,,,39.1,2773.4,"Houston, TX",,,600.6,,8,5160979,4368.8,,264.1,723.6,2004
107.1,,624.1,,,27.8,2095.5,"Huntington, WV",,,228.4,,2.1,287613,2948.1,,67.5,204.4,2004
237.9,,819.7,,,39.4,2866.1,"Huntsville, AL",,,351.7,,1.7,360247,4037.5,,119.9,398.9,2004
132.6,,441.8,,,40.3,2255,"Idaho Falls, ID",,,154.6,,5.5,109314,2851.4,,11,189.4,2004
297.2,,866.1,,,38,2659.4,"Indianapolis, IN",,,564.6,,7.6,1606175,4090.1,,190.5,533.3,2004
214.8,,503.1,,,39.3,1854.5,"Iowa City, IA",,,89.6,,2.2,137345,2447.1,,41.5,297.8,2004
251.2,,604.9,,,106.2,1961.4,"Jackson, MI",,,186.7,,2.5,162847,2752.9,,57.1,417,2004
147.7,,1072,,,54.3,2422.3,"Jackson, MS",,,519.8,,14,513895,4014,,160.9,376.9,2004
647.9,,1326.4,,,46.9,3846.5,"Jackson, TN",,,492.7,,6.3,110828,5665.5,,188.6,889.7,2004
495.2,,964,,,26.4,3073.1,"Jacksonville, FL",,,455.3,,9.4,1229623,4492.4,,199.8,730.9,2004
130.3,,633.4,,,35.3,2590.6,"Janesville, WI",,,163.0,,0.6,155833,3387,,58.4,224.6,2004
220.1,,463.8,,,18.1,1744,"Jefferson City, MO",,,117.3,,0,144033,2325.2,,41.7,279.8,2004
295.6,,827.4,,,11.7,2977.6,"Johnson City, TN",,,214.3,,3.2,188069,4019.3,,45.7,356.3,2004
224.1,,450.2,,,14,1427.2,"Johnstown, PA",,,120.7,,4,149947,1998,,61.4,303.4,2004
,,917,,,39.1,3390,"Joplin, MO",,,391.3,,2.4,163570,4698.3,,65.4,,2004
234.9,,755.9,,,47.9,2738.4,"Kalamazoo, MI",,,253.3,,1.9,321357,3747.5,,69.4,354.1,2004
398.9,,831.7,,,41.3,3373.3,"Kansas City, MO",,,602.1,,7.9,1918229,4807.1,,147.5,595.6,2004
180.4,,782.1,,,28.7,2660.4,"Kennewick, WA",,,241.2,,3.8,212261,3683.7,,46.2,259.1,2004
261.8,,989.4,,,41,2281.3,"Killeen, TX",,,155.5,,5.7,349096,3426.3,,73.6,382.1,2004
352.8,,802.7,,,35,2541.9,"Kingsport, TN",,,238.5,,5.6,302724,3583.1,,51.2,444.6,2004
184.6,,324,,,20.4,1548.6,"Kingston, NY",,,72.2,,2.2,181460,1944.8,,53.5,260.7,2004
341.7,,935,,,30,2642.1,"Knoxville, TN",,,391.1,,5.3,643319,3968.2,,109.9,486.9,2004
210.8,,685.4,,,28.4,2822.9,"Kokomo, IN",,,205.9,,4.9,101987,3714.2,,54.9,299.1,2004
115.8,,271.1,,,15.4,1796.3,"La Crosse, WI",,,101.9,,0.8,129485,2169.4,,23.9,156,2004
123.3,,669.1,,,19.9,2265,"Lafayette, IN",,,163.6,,3.2,185785,3097.7,,47.4,193.8,2004
488.2,,1030.2,,,55.1,3673.2,"Lafayette, LA",,,323.0,,4.5,245206,5026.4,,103.6,651.3,2004
360,,1501.3,,,62.7,3248.4,"Lake Charles, LA",,,265.9,,6.2,194434,5015.6,,116.7,545.7,2004
351.3,,1048.7,,,26.4,2686.3,"Lakeland, FL",,,331.4,,2.9,521798,4066.3,,99.1,479.7,2004
90.8,,390.4,,,20.6,1768.3,"Lancaster, PA",,,156.7,,1.4,484369,2315.4,,68.1,181.1,2004
277.7,,612.1,,,60.4,2054.4,"Lansing, MI",,,196.1,,4.4,457312,2862.6,,77,419.4,2004
393.2,,1010.6,,,25.3,4845.2,"Laredo, TX",,,488.5,,8.7,217203,6344.3,,105.4,532.7,2004
380,,1092,,,44.7,2257.9,"Las Vegas, NV",,,1200.2,,9.3,1642396,4550.1,,259.6,693.5,2004
288.1,,839.2,,,54.1,3684.4,"Lawrence, KS",,,234.9,,1.9,103437,4758.5,,64.8,408.9,2004
492.6,,1293.3,,,53.4,3361,"Lawton, OK",,,225.8,,4.4,114280,4880.1,,135.6,686,2004
183.7,,411.2,,,50.4,1673.2,"Lebanon, PA",,,121.9,,2.4,123057,2206.3,,69.9,306.4,2004
113,,601.9,,,18.5,2923.6,"Lewiston, ID",,,229.3,,3.4,59310,3754.8,,8.4,143.3,2004
46.7,,511,,,32.7,2057.9,"Lewiston, ME",,,107.4,,2.8,107052,2676.3,,32.7,114.9,2004
173.8,,714.1,,,39.5,2531.9,"Lexington, KY",,,242.0,,5.6,425128,3488.1,,151,370,2004
242.5,,1037.2,,,95,2884.9,"Lima, OH",,,192.7,,5.5,108461,4114.8,,156.7,499.7,2004
329.5,,768.6,,,51.6,4199.2,"Lincoln, NE",,,168.9,,2.5,278931,5136.8,,71.7,455.3,2004
560.6,,1295.5,,,48.9,4015.3,"Little Rock, AR",,,364.4,,10.9,634500,5675.2,,194,814.3,2004
36.6,,320.2,,,23.8,1406.2,"Logan, UT",,,65.0,,0,109301,1791.4,,3.7,64,2004
509.7,,1038.3,,,56.6,3330.3,"Longview, TX",,,347.4,,7.4,201484,4716,,100.8,674.5,2004
251.4,,1356.6,,,50.9,4067.8,"Longview, WA",,,608.7,,5.2,96269,6033.1,,63.4,370.8,2004
398.9,,559.3,,,23.2,1652.2,"Los Angeles, CA",,,652.6,,8.6,12977272,2864.1,,224.1,654.7,2004
176.3,,834.6,,,27,2170.5,"Louisville, KY",,,371.0,,6.9,1198265,3376,,150.1,360.4,2004
720.4,,1192.3,,,44.7,4132.6,"Lubbock, TX",,,311.7,,7.3,261508,5636.5,,125.4,897.9,2004
127.7,,339.9,,,25.7,1525.3,"Lynchburg, VA",,,135.0,,2.6,233335,2000.1,,41.1,197.1,2004
228,,1328.2,,,36.6,4049.9,"Macon, GA",,,665.0,,10,229786,6043,,131.4,406,2004
387.4,,843.7,,,25.9,1504.4,"Madera, CA",,,574.8,,5.2,135003,2922.9,,117,535.5,2004
134.6,,455.4,,,27.5,2130.8,"Madison, WI",,,163.3,,0.9,530277,2749.5,,67.3,230.4,2004
45.9,,1103.3,,,32.7,3201.7,"Mansfield, OH",,,204.6,,3.1,128527,4509.6,,91.8,173.5,2004
376.8,,1050.1,,,30.3,4221.8,"McAllen, TX",,,370.2,,4.6,646215,5642.1,,102.6,514.4,2004
249.6,,682.5,,,30.2,3154.5,"Medford, OR",,,273.5,,2.6,191945,4110.6,,34.4,316.8,2004
611.2,,1600.1,,,49.1,3613,"Memphis, TN",,,739.1,,9.7,1251369,5952.2,,339.1,1009.1,2004
546.9,,1006.6,,,35.4,2777.9,"Merced, CA",,,680.5,,6.8,234245,4465,,99,688.2,2004
513.7,,941.1,,,35,3235.9,"Miami, FL",,,610.9,,6.8,5406289,4787.9,,256.4,812,2004
110.3,,484.5,,,19,2902.7,"Michigan City, IN",,,266.7,,5.4,110622,3653.9,,71.4,206.1,2004
175.7,,586.4,,,39.9,2462.6,"Minneapolis, MN",,,335.9,,3,3108818,3384.9,,120.3,338.8,2004
193.9,,1465.1,,,43.2,3816,"Mobile, AL",,,476.9,,8.5,402361,5758,,216.5,462,2004
392.6,,1065.3,,,31.9,3725.2,"Modesto, CA",,,1274.9,,8.2,497911,6065.3,,144.4,577.2,2004
664.9,,1185.3,,,35.5,3941.1,"Monroe, LA",,,234.3,,5.2,171602,5360.7,,97.3,803,2004
133,,521.3,,,45.6,1538.1,"Monroe, MI",,,184.6,,0,151161,2244,,23.8,202.4,2004
246.3,,1425.7,,,42,3437.9,"Montgomery, AL",,,429.2,,8.2,354841,5292.8,,211.4,507.8,2004
293.4,,677.8,,,21,2588.2,"Morristown, TN",,,315.9,,3.1,128505,3582,,49,366.5,2004
135.7,,1165.4,,,60.6,5179,"Mount Vernon, WA",,,420.7,,1.8,110523,6765.1,,56.1,254.2,2004
150.5,,584.2,,,117.5,2678.3,"Muncie, IN",,,218.1,,5.9,118283,3480.6,,74.4,348.3,2004
397.4,,878.8,,,80,3633.7,"Muskegon, MI",,,384.7,,2.3,173650,4897.2,,87,566.7,2004
611.7,,1475.5,,,64.2,5459.2,"Myrtle Beach, SC",,,689.0,,6.1,213345,7623.8,,192.6,874.6,2004
255.4,,447.7,,,37.6,2020.7,"Napa, CA",,,327.5,,2.3,133125,2795.9,,43.6,338.8,2004
338.2,,529,,,32.1,1661.4,"Naples, FL",,,142.0,,4.8,293002,2332.4,,74.4,449.5,2004
640.7,,805.7,,,48.7,2952.1,"Nashville, TN",,,410.3,,6,1385202,4168.1,,177.1,872.4,2004
388.9,,879.1,,,36.6,2751.7,"New Orleans, LA",,,794.5,,25.5,1323234,4425.3,,222.3,673.4,2004
240.2,,342.4,,,14,1454.5,"New York, NY",,,279.6,,5,18709053,2076.5,,199.4,458.6,2004
379.7,,655.9,,,78.4,2204,"Niles, MI",,,197.2,,3.1,163293,3057.1,,65.5,526.7,2004
197.2,,446.3,,,73.3,2067.2,"Norwich, CT",,,168.0,,6.4,140481,2681.5,,102.5,379.4,2004
567.5,,839.4,,,58.3,1999.9,"Ocala, FL",,,230.0,,5.9,286515,3069.3,,72.6,704.3,2004
258.4,,950.7,,,26.3,3328.8,"Ocean City, NJ",,,151.1,,2.9,102558,4430.7,,76.1,363.7,2004
419.2,,917.8,,,15.2,3149.4,"Odessa, TX",,,231.7,,2.4,124753,4298.9,,75.3,512.2,2004
104.9,,502.1,,,30.4,2496.5,"Ogden, UT",,,213.5,,1.5,476435,3212,,40.1,176.9,2004
343.2,,1136.6,,,50.1,4112.9,"Oklahoma City, OK",,,465.5,,4.9,1136530,5715,,125.5,523.7,2004
181.7,,797.1,,,37.4,2599.6,"Olympia, WA",,,284.1,,3.6,224569,3680.8,,41,263.6,2004
295.2,,751.5,,,43.9,3010.3,"Omaha, NE",,,596.7,,3.4,796664,4358.6,,116.6,459.2,2004
540.7,,1048.6,,,43.7,2730.5,"Orlando, FL",,,458.5,,5,1843041,4237.6,,165.2,754.6,2004
110.3,,387.3,,,16.9,1853.8,"Oshkosh, WI",,,81.5,,0.6,159564,2322.6,,18.2,146,2004
121,,625.4,,,15.2,1897.8,"Owensboro, KY",,,118.3,,0.9,111601,2641.6,,37.6,174.7,2004
142.8,,455,,,12.6,1436.5,"Oxnard, CA",,,298.5,,4.1,800256,2190,,77.6,237.2,2004
507.6,,824.3,,,39.5,1921.9,"Palm Bay, FL",,,227.9,,2.7,516946,2974,,97.1,646.9,2004
519.4,,1028.7,,,61.1,3462.5,"Panama City, FL",,,325.9,,6.9,158641,4817.2,,102.7,690.2,2004
162.1,,1254,,,45,2351.2,"Pascagoula, MS",,,378.8,,9.6,155497,3984,,74,290.7,2004
425.3,,788.4,,,41,2055.6,"Pensacola, FL",,,204.3,,5.5,438508,3048.3,,91.7,563.5,2004
303.8,,1048.7,,,30.9,3254.4,"Phoenix, AZ",,,1174.9,,8,3698377,5478,,150.5,493.1,2004
457.7,,1827.2,,,43.9,3110.8,"Pine Bluff, AR",,,434.4,,13.1,107047,5372.4,,161.6,676.3,2004
224.1,,427.1,,,19.4,1717.4,"Pittsburgh, PA",,,226.2,,3.7,2418291,2370.7,,121.4,368.7,2004
232.8,,511.6,,,28.4,2947.8,"Pocatello, ID",,,172.5,,1.2,84639,3631.9,,18.9,281.2,2004
63.4,,423.6,,,27.1,1802.4,"Portland, ME",,,109.6,,0.8,509862,2335.7,,32.2,123.4,2004
196.2,,812,,,42.8,3431.7,"Portland, OR",,,626.1,,2.9,2061083,4869.8,,99.6,341.5,2004
388.1,,878.4,,,34.2,2185.4,"Port St, FL",,,230.1,,4.2,356313,3294,,98.5,525.1,2004
177.5,,259.7,,,19.2,1419.8,"Poughkeepsie, NY",,,105.6,,2.6,655298,1785.1,,62.3,261.6,2004
291.3,,757.6,,,22.7,2325.3,"Prescott, AZ",,,240.8,,2.1,189821,3323.7,,26.3,342.4,2004
239.5,,570.2,,,31.4,1868,"Providence, RI",,,354.4,,2.3,1626202,2792.6,,84.2,357.5,2004
60.2,,613.8,,,30.5,2870,"Provo, UT",,,183.1,,1.5,413351,3666.9,,13.1,105.2,2004
303.2,,1080.4,,,24.6,3359.5,"Pueblo, CO",,,335.8,,5.3,150409,4775.6,,140.9,474,2004
321.4,,808,,,26.1,1988.5,"Punta Gorda, FL",,,173.5,,3.2,156800,2970,,52.3,403.1,2004
59.9,,690.7,,,13.4,2634.1,"Racine, WI",,,253.1,,3.6,193575,3577.9,,127.6,204.6,2004
197.5,,716.9,,,20.7,2037.2,"Raleigh, NC",,,226.8,,4.1,898584,2980.9,,108.2,330.5,2004
148.8,,654.8,,,101.2,2291.7,"Rapid City, SD",,,163.3,,2.6,117599,3109.7,,41.7,294.2,2004
262.3,,564.7,,,19.4,1765,"Reading, PA",,,407.7,,4.9,386579,2737.3,,126.8,413.4,2004
393.4,,866.2,,,64.2,2010.4,"Redding, CA",,,383.8,,2.3,177676,3260.4,,51.8,511.6,2004
334.6,,785.9,,,41.3,2704.6,"Reno, NV",,,566.4,,3.8,390002,4056.9,,145.9,525.6,2004
210.3,,633.5,,,24.6,2577.2,"Richmond, VA",,,398.1,,12.6,1149560,3608.9,,184.2,431.7,2004
311.8,,855.5,,,27.6,2063.5,"Riverside, CA",,,790.2,,7,3684346,3709.2,,152.3,498.7,2004
299.3,,497.6,,,32.4,2386.9,"Roanoke, VA",,,256.0,,4.4,293388,3140.6,,71.2,407.3,2004
90.9,,360,,,36.2,1705.8,"Rochester, MN",,,136.3,,0,173877,2202.1,,43.1,170.2,2004
128.3,,554.7,,,22.9,2369.5,"Rochester, NY",,,413.0,,5.4,1043204,3337.2,,111.6,268.1,2004
315.1,,1506.8,,,23.1,3130,"Rocky Mount, NC",,,283.1,,7.5,146932,4920,,155.9,501.6,2004
324.5,,1009.2,,,16.9,3165.7,"Rome, GA",,,311.8,,8.4,94923,4486.8,,99,448.8,2004
346.4,,892.7,,,31,2525.2,"Sacramento, CA",,,968.1,,5.1,1997592,4386,,183.5,566,2004
821.4,,969.5,,,67.1,2320.4,"Saginaw, MI",,,296.7,,11.4,210005,3586.6,,125.2,1025.2,2004
227.5,,825.8,,,32.2,3575.7,"Salem, OR",,,577.5,,1.9,366558,4979,,63.3,324.9,2004
289.6,,625.4,,,30.8,2259.4,"Salinas, CA",,,488.8,,7.9,419230,3373.6,,172,500.2,2004
574.5,,971.6,,,36,2784.9,"Salisbury, MD",,,185.4,,5.3,113829,3941.9,,198.5,814.4,2004
211.5,,763.7,,,51.5,4205.6,"Salt Lake City, UT",,,513.2,,2.6,1021294,5482.6,,94.2,359.8,2004
277.5,,1097.7,,,82.2,4476.9,"San Angelo, TX",,,239.2,,0.9,107038,5813.8,,56.1,416.7,2004
330.3,,1041.3,,,47.9,4093.7,"San Antonio, TX",,,354.1,,6.4,1851300,5489.2,,126.7,511.3,2004
316.2,,591.9,,,26.9,1877.8,"San Diego, CA",,,815.3,,4.3,2964696,3285,,121,468.4,2004
152.2,,776,,,27.9,2951.7,"Sandusky, OH",,,157.2,,2.5,78869,3884.9,,55.8,238.4,2004
261.5,,696.5,,,24.5,2471.2,"San Francisco, CA",,,876.2,,7.3,4205336,4043.9,,220.5,513.8,2004
205.7,,422.9,,,27.3,1763.7,"San Jose, CA",,,391.5,,2.1,1754732,2578.1,,68.4,303.6,2004
233.2,,617.9,,,37.9,1878.6,"San Luis Obispo, CA",,,188.6,,0.8,256038,2685.1,,31.6,303.5,2004
330.6,,576.3,,,31.4,1607,"Santa Barbara, CA",,,264.4,,1.7,407785,2447.6,,78.7,442.4,2004
339.5,,666.8,,,48.7,2691.3,"Santa Cruz, CA",,,334.4,,2,254486,3692.5,,80.6,470.8,2004
478.7,,1721.2,,,54.1,1850.4,"Santa Fe, NM",,,325.6,,5.8,138510,3897.2,,57,595.6,2004
368.3,,540.6,,,45.3,1942.1,"Santa Rosa, CA",,,335.1,,3.6,472109,2817.8,,57.6,474.9,2004
458.6,,1018.4,,,28.6,3000.6,"Sarasota, FL",,,298.8,,2.8,647673,4317.8,,118.1,608,2004
291.5,,1036.2,,,29.7,3452.2,"Savannah, GA",,,567.9,,8.7,309395,5056.3,,257.9,587.9,2004
177.6,,386.1,,,27.6,1676.5,"Scranton, PA",,,159.9,,3.1,553962,2222.5,,73.1,281.4,2004
218.5,,983.8,,,41.9,3131.5,"Seattle, WA",,,979.3,,3.2,3178846,5094.6,,135.6,399.2,2004
72.7,,296.1,,,20.2,2122,"Sheboygan, WI",,,86.7,,0.9,114137,2504.9,,13.1,106.9,2004
212.7,,844.7,,,17.1,2511,"Sherman, TX",,,170.8,,6,117087,3526.4,,47,282.7,2004
,,1187.7,,,54.2,3777.4,"Shreveport, LA",,,531.9,,10.5,379966,5497.1,,204.2,,2004
251,,736.1,,,37.6,2395.9,"Sioux City, IA",,,216.1,,1.4,143454,3348.1,,32.1,322.1,2004
154.4,,626.2,,,60,1808.7,"Sioux Falls, SD",,,181.9,,1.5,200084,2616.9,,24,239.9,2004
244,,833.9,,,44.4,3100.4,"South Bend, IN",,,279.0,,3.8,319701,4213.3,,140.4,432.6,2004
537.6,,993.2,,,38.6,3058.7,"Spartanburg, SC",,,418.5,,6,264489,4470.5,,122.1,704.4,2004
256.6,,1220.6,,,33.7,4361.3,"Spokane, WA",,,614.5,,3.4,436113,6196.3,,87.1,380.9,2004
503.7,,835.8,,,48.3,2052.1,"Springfield, MA",,,537.3,,3.8,679310,3425.2,,139.6,695.4,2004
235.5,,764.1,,,27.1,3348.2,"Springfield, MO",,,290.2,,3.6,388035,4402.4,,51.5,317.8,2004
142.7,,1505.8,,,55,4042,"Springfield, OH",,,478.3,,4.9,143642,6026.1,,204,406.6,2004
70.4,,263.9,,,23.2,1660.8,"State College, PA",,,52.8,,2.1,142104,1977.4,,20.4,116.1,2004
124.8,,368.1,,,51.9,2173.2,"St, MN",,,122.5,,0,175504,2663.8,,25.6,202.3,2004
326.7,,556.1,,,14.6,2557,"St, MO",,,525.8,,7.4,2758612,3639,,141.4,490.2,2004
566.5,,1014.6,,,30,3382.8,"Stockton, CA",,,1276.1,,8.6,640059,5673.5,,243.4,848.5,2004
965,,1806.9,,,30.8,3142.9,"Sumter, SC",,,452.2,,12.1,107258,5401.9,,168.8,1176.6,2004
181.7,,594.7,,,22.3,1864.7,"Syracuse, NY",,,215.7,,3.8,655454,2675.1,,86.2,294,2004
552,,1259.7,,,76.1,2245.8,"Tallahassee, FL",,,342.2,,5.7,335164,3847.7,,129.5,763.2,2004
566.1,,1060.3,,,41.9,2970.9,"Tampa, FL",,,531.7,,4.5,2588157,4562.9,,173.3,785.7,2004
630.7,,991.7,,,45.7,3094.9,"Texarkana, TX",,,253.9,,6,133512,4340.4,,100.4,782.7,2004
312.3,,1083.5,,,32.5,3219.9,"Toledo, OH",,,495.8,,3.9,662216,4799.2,,195.4,544.1,2004
217.8,,889.3,,,29.5,3794.7,"Topeka, KS",,,347.2,,4,227265,5031.1,,116.2,367.4,2004
256.8,,535,,,21.7,1752.2,"Trenton, NJ",,,368.2,,6.3,364515,2655.3,,204.1,488.9,2004
384.9,,991.3,,,52.3,5063.2,"Tucson, AZ",,,881.2,,8.8,918878,6935.7,,194.1,640.2,2004
483.2,,1113.8,,,46.7,2795,"Tulsa, OK",,,547.2,,7.8,882858,4456,,131.2,668.9,2004
301.7,,1126,,,39.8,2975.2,"Tuscaloosa, AL",,,292.0,,8.7,195918,4393.2,,116.9,467,2004
327.1,,996.2,,,52.4,2761.5,"Tyler, TX",,,238.4,,4.8,187106,3996.1,,89.8,474.1,2004
149.7,,514.3,,,27.1,1766.9,"Utica, NY",,,102.5,,3,298652,2383.7,,63.6,243.4,2004
328,,782.7,,,45.5,3436.8,"Valdosta, GA",,,263.9,,4.9,123166,4483.4,,114.5,492.8,2004
303.7,,705.7,,,45.5,2359.9,"Vero Beach, FL",,,178.7,,0.8,123139,3244.3,,52.8,402.8,2004
323.9,,1108.3,,,38.3,3579.9,"Victoria, TX",,,229.8,,9.6,114863,4918,,91.4,463.2,2004
468.2,,999,,,33.3,2939.8,"Vineland, NJ",,,286.0,,6,150351,4224.8,,268.7,776.2,2004
225.1,,560.6,,,33.4,2771.9,"Virginia Beach, VA",,,305.0,,6.7,1653666,3637.5,,164.1,429.3,2004
515.8,,1235.8,,,26.6,2900.3,"Visalia, CA",,,881.6,,6.3,395299,5017.7,,112.6,661.3,2004
379.9,,1332,,,38.9,4028.7,"Waco, TX",,,342.3,,8.5,223499,5702.9,,128.4,555.7,2004
196.8,,974.4,,,31.9,3140.3,"Warner Robins, GA",,,284.2,,3.3,122440,4398.9,,77.6,309.5,2004
230.2,,,,,20.2,,"Washington, DC",,,680.1,,7.9,5123034,,,188.2,446.5,2004
209.6,,815.6,,,42.4,2134,"Waterloo, IA",,,156.1,,1.8,162699,3105.7,,41.2,295,2004
100,,375.7,,,21.1,1456.8,"Wausau, WI",,,84.4,,0.8,128021,1916.9,,23.4,145.3,2004
123.4,,785,,,56.4,3434.5,"Wenatchee, WA",,,225.4,,2.9,102926,4444.9,,29.1,211.8,2004
407.3,,914.2,,,51.3,3491.3,"Wichita, KS",,,351.6,,5.5,585348,4757,,110.5,574.5,2004
627.6,,1406.4,,,54.5,3910.2,"Wichita Falls, TX",,,419.9,,5.9,152166,5736.5,,145.9,834,2004
