City,Year,"Total Revenue","Individual Income Tax","Education Services Expenditure","Social Services and Income Maintenance Expenditure","Transportation Expenditure","Police Protection Expenditure","Environment and Housing Expenditure","Total Expenditures","Intergovernmental Expenditures","Current Operations","Assistance and Subsidies","Census ID - City","City Population"
"NE: Lincoln (County)",2011,505,0,2,105,77,36,9,521,0,481,0
"NE: Lincoln",2012,"4,683",0,"1,709",124,337,183,335,"4,618",0,"3,590",0,282055007,262466
"NE: Lincoln (City)",2012,"2,465",0,31,76,232,145,228,"2,269",0,"1,564",0,282055007
"NE: Lincoln (County)",2012,436,0,2,48,55,37,15,460,0,420,0
"NE: Lincoln",2013,"4,719",0,"1,630",142,407,183,329,"4,654",0,"3,576",0,282055007,265663
"NE: Lincoln (City)",2013,"2,511",0,16,89,246,145,215,"2,291",0,"1,561",0,282055007
"NE: Lincoln (County)",2013,423,0,2,53,104,38,23,512,0,412,0
"NE: Lincoln",2014,"4,753",0,"1,593",177,331,177,342,"4,514",0,"3,611",0,282055007,268937
"NE: Lincoln (City)",2014,"2,501",0,25,132,167,139,218,"2,200",0,"1,590",0,282055007
"NE: Lincoln (County)",2014,395,0,2,45,65,38,16,456,0,409,0
"NE: Lincoln",2015,"4,976",0,"1,737",166,400,181,302,"4,892",0,"3,707",0,282055007,273945
"NE: Lincoln (City)",2015,"2,603",0,22,113,210,143,207,"2,412",0,"1,619",0,282055007
"NE: Lincoln (County)",2015,448,0,3,53,64,39,7,448,0,421,0
"NE: Lincoln",2016,"5,041",0,"1,972",174,356,184,319,"5,087",0,"3,818",0,282055007,277178
"NE: Lincoln (City)",2016,"2,580",0,22,115,236,143,222,"2,460",0,"1,687",0,282055007
"NE: Lincoln (County)",2016,457,0,3,60,65,40,7,446,0,422,0
"NE: Lincoln",2017,"3,895",0,"1,843",178,383,187,328,"4,207",0,"3,195",0,282055007,281254
"NE: Lincoln (City)",2017,"1,502",0,20,132,246,146,224,"1,696",0,"1,048",0,282055007
"NE: Lincoln (County)",2017,460,0,3,46,89,41,5,457,0,396,0
"NE: Omaha",2010,"6,772",0,"1,796",174,353,274,655,"6,333",6,"4,735",0,282028004,407985
"NE: Omaha (City)",2010,"1,698",0,36,5,186,238,461,"1,695",0,"1,064",0,282028004
"NE: Omaha (County)",2010,632,0,3,159,57,36,38,674,0,665,0
"NE: Omaha",2011,"6,517",0,"1,603",162,258,245,649,"6,288",4,"4,635",0,282028004,450887
"NE: Omaha (City)",2011,"1,558",0,35,2,154,207,490,"1,584",0,917,0,282028004
"NE: Omaha (County)",2011,665,0,3,151,39,38,29,736,0,691,0
"NE: Omaha",2012,"6,411",0,"1,691",142,249,297,601,"6,234",4,"4,617",0,282028004,453217
"NE: Omaha (City)",2012,"1,560",0,29,0,155,264,442,"1,437",0,848,0,282028004
"NE: Omaha (County)",2012,711,0,6,134,31,33,32,677,0,654,0
"NE: Omaha",2013,"6,420",0,"1,657",127,245,300,544,"5,968",2,"4,425",0,282028004,456338
"NE: Omaha (City)",2013,"1,646",0,36,0,155,271,399,"1,465",0,846,0,282028004
"NE: Omaha (County)",2013,653,0,5,120,32,29,31,623,0,606,0
"NE: Omaha",2014,"6,685",0,"1,649",127,273,296,573,"6,097",7,"4,544",0,282028004,459091
"NE: Omaha (City)",2014,"1,722",0,32,0,189,267,429,"1,534",0,910,0,282028004
"NE: Omaha (County)",2014,706,0,5,121,32,29,32,627,0,610,0
"NE: Omaha",2015,"6,601",0,"1,716",125,252,310,586,"6,086",7,"4,611",0,282028004,461386
"NE: Omaha (City)",2015,"1,565",0,30,0,168,282,444,"1,572",0,916,0,282028004
"NE: Omaha (County)",2015,767,0,5,119,31,29,31,663,0,603,0
"NE: Omaha",2016,"6,179",0,"1,854",136,270,320,515,"6,472",7,"4,696",0,282028004,463472
"NE: Omaha (City)",2016,"1,559",0,33,0,177,289,367,"1,535",0,924,0,282028004
"NE: Omaha (County)",2016,741,0,5,131,33,32,34,723,0,662,0
"NE: Omaha",2017,"6,567",0,"2,016",141,271,313,332,"6,315",9,"4,660",0,282028004,465554
"NE: Omaha (City)",2017,"1,745",0,30,0,175,280,183,"1,343",0,921,0,282028004
"NE: Omaha (County)",2017,789,0,5,137,34,33,36,758,0,694,0
"NH: Manchester",2010,"5,094",0,"1,668",125,498,262,472,"4,764",84,"4,037",2,302006001,109626
"NH: Manchester (City)",2010,"4,577",0,"1,668",55,498,248,186,"4,240",0,"3,610",2,302006001
"NH: Manchester (County)",2010,240,0,0,70,0,14,1,238,84,149,0
"NH: Manchester",2011,"4,975",0,"1,663",122,542,235,455,"4,788",68,"3,977",1,302006001,109613
"NH: Manchester (City)",2011,"4,444",0,"1,663",52,541,221,165,"4,283",0,"3,565",1,302006001
"NH: Manchester (County)",2011,226,0,0,70,0,14,1,216,68,146,0
"NH: Manchester",2012,"4,574",0,"1,685",135,600,309,562,"4,972",71,"4,003",2,302006001,110016
"NH: Manchester (City)",2012,"4,088",0,"1,685",66,600,297,279,"4,477",0,"3,586",2,302006001
"NH: Manchester (County)",2012,210,0,0,69,0,12,1,212,71,140,0
"NH: Manchester",2013,"4,548",0,"1,605",125,591,306,721,"5,003",71,"3,925",2,302006001,110635
"NH: Manchester (City)",2013,"4,081",0,"1,605",63,591,296,460,"4,543",0,"3,546",2,302006001
"NH: Manchester (County)",2013,208,0,0,62,0,9,1,200,71,127,0
"NH: Manchester",2014,"4,666",0,"1,584",101,692,313,564,"4,789",77,"3,947",4,302006001,110758
"NH: Manchester (City)",2014,"4,205",0,"1,584",41,692,303,320,"4,341",0,"3,580",4,302006001
"NH: Manchester (County)",2014,214,0,0,60,0,9,1,203,77,124,0
"NH: Manchester",2015,"4,558",0,"1,595",101,485,225,651,"4,495",78,"3,748",0,302006001,110951
"NH: Manchester (City)",2015,"4,090",0,"1,595",34,484,215,404,"4,031",0,"3,368",0,302006001
"NH: Manchester (County)",2015,221,0,0,66,0,11,2,217,78,138,0
"NH: Manchester",2016,"4,418",0,"1,605",108,579,258,670,"4,887",77,"3,838",0,302006001,111039
"NH: Manchester (City)",2016,"3,942",0,"1,605",33,579,247,394,"4,387",0,"3,428",0,302006001
"NH: Manchester (County)",2016,226,0,0,75,0,11,2,225,77,147,0
"NH: Manchester",2017,"4,610",0,"1,567",113,473,219,453,"4,210",75,"3,703",0,302006001,111659
"NH: Manchester (City)",2017,"4,129",0,"1,567",32,473,206,173,"3,698",0,"3,276",0,302006001
"NH: Manchester (County)",2017,227,0,0,81,0,13,2,234,75,159,0
"NH: Nashua",2010,"4,248",0,"1,782",113,97,260,469,"3,665",84,"3,287",11,302006002,86701
"NH: Nashua (City)",2010,"3,806",0,"1,782",43,97,246,272,"3,230",0,"2,961",11,302006002
"NH: Nashua (County)",2010,240,0,0,70,0,14,1,238,84,149,0
"NH: Nashua",2011,"4,180",0,"1,806",109,102,268,484,"3,645",68,"3,229",9,302006002,86570
"NH: Nashua (City)",2011,"3,762",0,"1,806",40,101,254,279,"3,224",0,"2,920",9,302006002
"NH: Nashua (County)",2011,226,0,0,70,0,14,1,216,68,146,0
"NH: Nashua",2012,"3,895",0,"1,828",89,86,228,464,"3,683",71,"3,249",7,302006002,86804
"NH: Nashua (City)",2012,"3,512",0,"1,828",21,86,215,301,"3,308",0,"2,956",7,302006002
"NH: Nashua (County)",2012,210,0,0,69,0,12,1,212,71,140,0
"NH: Nashua",2013,"4,810",0,"1,768",93,95,231,539,"4,116",71,"3,543",9,302006002,86933
"NH: Nashua (City)",2013,"4,472",0,"1,768",31,95,221,410,"3,787",0,"3,295",9,302006002
"NH: Nashua (County)",2013,208,0,0,62,0,9,1,200,71,127,0
"NH: Nashua",2014,"4,768",0,"1,838",98,281,338,684,"4,179",77,"3,381",11,302006002,87335
"NH: Nashua (City)",2014,"4,396",0,"1,838",38,280,328,535,"3,826",0,"3,113",11,302006002
"NH: Nashua (County)",2014,214,0,0,60,0,9,1,203,77,124,0
"NH: Nashua",2015,"4,786",0,"1,891",107,344,366,532,"4,144",78,"3,294",8,302006002,87664
"NH: Nashua (City)",2015,"4,404",0,"1,891",41,343,356,376,"3,771",0,"3,006",8,302006002
"NH: Nashua (County)",2015,221,0,0,66,0,11,2,217,78,138,0
"NH: Nashua",2016,"4,802",0,"1,928",111,383,364,507,"4,166",77,"3,357",21,302006002,88293
"NH: Nashua (City)",2016,"4,426",0,"1,928",36,383,353,359,"3,795",0,"3,066",21,302006002
"NH: Nashua (County)",2016,226,0,0,75,0,11,2,225,77,147,0
"NH: Nashua",2017,"4,198",0,"1,823",105,190,338,456,"3,740",75,"3,235",11,302006002,88664
"NH: Nashua (City)",2017,"3,807",0,"1,823",24,190,324,296,"3,348",0,"2,932",11,302006002
"NH: Nashua (County)",2017,227,0,0,81,0,13,2,234,75,159,0
"NJ: Atlantic City",2010,"12,620",0,"5,809",280,141,"1,194","1,286","13,183",176,"11,040",33,312001002,39790
"NJ: Atlantic City (City)",2010,"6,683",0,147,151,80,"1,157","1,057","6,177",0,"5,716",0,312001002
"NJ: Atlantic City (County)",2010,"1,430",0,453,130,60,37,229,"1,540",8,"1,263",33
"NJ: Atlantic City",2011,"12,942",0,"5,483",265,169,"1,114","1,402","13,448",146,"11,227",33,312001002,39541
"NJ: Atlantic City (City)",2011,"7,010",0,148,141,70,"1,076","1,138","6,611",0,"5,963",0,312001002
"NJ: Atlantic City (County)",2011,"1,518",0,498,125,100,38,265,"1,698",10,"1,260",33
"NJ: Atlantic City",2012,"13,545",0,"4,742",280,105,"1,046","1,245","12,307",144,"11,156",43,312001002,39489
"NJ: Atlantic City (City)",2012,"7,554",0,145,140,65,"1,013","1,003","6,410",0,"5,985",0,312001002
"NJ: Atlantic City (County)",2012,"1,414",0,454,140,40,33,242,"1,455",9,"1,226",43
"NJ: Atlantic City",2013,"12,659",0,"4,711",244,167,"1,201","1,189","12,187",224,"11,173",40,312001002,39396
"NJ: Atlantic City (City)",2013,"6,809",0,132,114,127,"1,166",983,"6,269",0,"5,959",0,312001002
"NJ: Atlantic City (County)",2013,"1,398",0,418,130,40,35,206,"1,401",10,"1,208",40
"NJ: Atlantic City",2014,"13,058",0,"4,924",243,176,"1,178","1,159","12,296",252,"11,309",36,312001002,39470
"NJ: Atlantic City (City)",2014,"7,202",0,130,112,125,"1,144",970,"6,162",0,"5,846",0,312001002
"NJ: Atlantic City (County)",2014,"1,397",0,464,131,51,34,189,"1,437",10,"1,230",36
"NJ: Atlantic City",2015,"12,794",0,"4,869",286,202,"1,054","1,055","12,932",260,"11,347",37,312001002,39184
"NJ: Atlantic City (City)",2015,"7,069",0,102,155,137,"1,021",816,"6,720",0,"5,789",0,312001002
"NJ: Atlantic City (County)",2015,"1,315",0,442,131,65,34,238,"1,519",8,"1,255",37
"NJ: Atlantic City",2016,"10,886",0,"4,350",298,227,"1,159","1,112","12,985",256,"11,446",31,312001002,38726
"NJ: Atlantic City (City)",2016,"5,835",0,112,171,153,"1,126",903,"7,342",0,"6,355",0,312001002
"NJ: Atlantic City (County)",2016,"1,353",0,420,127,74,33,208,"1,478",9,"1,286",31
"NJ: Atlantic City",2017,"12,472",0,"4,226",205,69,"1,001",915,"11,053",225,"10,030",23,312001002,38294
"NJ: Atlantic City (City)",2017,"7,286",0,67,60,52,967,727,"6,005",0,"5,378",0,312001002
"NJ: Atlantic City (County)",2017,921,0,381,145,17,34,188,954,0,891,23
"NJ: Bayonne",2010,"7,863",0,"2,671",192,242,450,"1,377","7,322",89,"6,022",34,312009001,62548
"NJ: Bayonne (City)",2010,"6,553",0,"2,432",38,85,415,"1,258","5,855",4,"5,070",0,312009001
"NJ: Bayonne (County)",2010,"1,044",0,239,154,6,35,99,"1,125",83,812,34
"NJ: Bayonne",2011,"8,881",0,"2,269",195,232,431,"1,389","6,770",88,"5,746",43,312009001,63052
"NJ: Bayonne (City)",2011,"7,606",0,"2,016",32,78,392,"1,277","5,294",3,"4,807",0,312009001
"NJ: Bayonne (County)",2011,"1,012",0,253,163,7,39,90,"1,124",82,799,43
"NJ: Bayonne",2012,"5,631",0,"2,113",182,181,457,"1,377","6,130",90,"5,302",44,312009001,63946
"NJ: Bayonne (City)",2012,"4,326",0,"1,922",25,50,418,"1,273","4,792",2,"4,389",0,312009001
"NJ: Bayonne (County)",2012,"1,016",0,191,157,10,40,82,"1,024",86,775,44
"NJ: Bayonne",2013,"8,670",0,"2,224",177,184,438,"1,014","6,254",83,"5,277",43,312009001,64263
"NJ: Bayonne (City)",2013,"7,298",0,"2,039",26,44,401,910,"4,959",3,"4,410",0,312009001
"NJ: Bayonne (County)",2013,"1,059",0,185,152,7,38,82,954,77,732,43
"NJ: Bayonne",2014,"5,989",0,"2,235",184,206,428,992,"6,270",81,"5,250",44,312009001,64754
"NJ: Bayonne (City)",2014,"4,644",0,"2,033",25,43,391,902,"4,895",3,"4,338",0,312009001
"NJ: Bayonne (County)",2014,"1,061",0,202,159,6,37,71,"1,031",78,759,44
"NJ: Bayonne",2015,"5,533",0,"2,572",184,252,424,401,"6,075",79,"5,304",39,312009001,65397
"NJ: Bayonne (City)",2015,"4,173",0,"2,364",28,60,389,315,"4,660",0,"4,376",0,312009001
"NJ: Bayonne (County)",2015,"1,064",0,208,156,6,35,70,"1,043",79,764,39
"NJ: Bayonne",2016,"4,331",0,"2,487",175,265,391,492,"5,824",66,"5,023",32,312009001,65317
"NJ: Bayonne (City)",2016,"3,011",0,"2,250",14,46,355,404,"4,372",0,"4,077",0,312009001
"NJ: Bayonne (County)",2016,"1,015",0,237,160,15,36,75,"1,101",66,782,32
"NJ: Bayonne",2017,"4,770",0,"2,420",126,248,395,512,"5,617",76,"4,964",31,312009001,65351
"NJ: Bayonne (City)",2017,"3,543",0,"2,215",13,52,354,430,"4,243",7,"4,033",0,312009001
"NJ: Bayonne (County)",2017,910,0,205,113,3,41,67,"1,029",69,762,31
"NJ: Camden",2010,"10,384",0,"5,658",440,194,616,832,"10,270",230,"8,823",72,312004007,77588
"NJ: Camden (City)",2010,"3,047",0,13,22,86,576,703,"2,839",0,"2,602",0,312004007
"NJ: Camden (County)",2010,"1,527",0,330,418,57,40,81,"1,476",70,"1,187",72
"NJ: Camden",2011,"9,732",0,"5,122",438,138,494,718,"9,100",211,"8,069",91,312004007,76982
"NJ: Camden (City)",2011,"2,923",0,2,14,26,455,586,"2,175",0,"2,139",0,312004007
"NJ: Camden (County)",2011,"1,486",0,388,424,66,39,85,"1,584",65,"1,231",91
"NJ: Camden",2012,"10,265",0,"5,135",444,173,433,784,"9,116",194,"7,978",92,312004007,77218
"NJ: Camden (City)",2012,"3,380",0,14,25,62,395,693,"2,309",0,"2,021",0,312004007
"NJ: Camden (County)",2012,"1,419",0,431,420,41,37,43,"1,513",65,"1,134",92
"NJ: Camden",2013,"9,699",0,"5,324",430,146,405,784,"9,252",219,"8,202",85,312004007,76883
"NJ: Camden (City)",2013,"3,076",0,14,27,59,367,721,"2,287",0,"2,029",0,312004007
"NJ: Camden (County)",2013,"1,389",0,350,403,34,38,21,"1,427",78,"1,086",85
"NJ: Camden",2014,"9,560",0,"5,437",392,156,97,632,"8,762",218,"8,016",68,312004007,76462
"NJ: Camden (City)",2014,"2,919",0,12,15,73,43,568,"1,708",0,"1,644",0,312004007
"NJ: Camden (County)",2014,"1,372",0,305,377,32,54,24,"1,368",76,"1,096",68
"NJ: Camden",2015,"9,526",0,"5,017",247,188,92,671,"8,702",357,"7,746",56,312004007,75856
"NJ: Camden (City)",2015,"3,001",0,11,20,104,56,608,"2,027",0,"1,958",0,312004007
"NJ: Camden (County)",2015,"1,234",0,268,227,30,37,21,"1,204",78,955,56
"NJ: Camden",2016,"8,932",0,"4,501",226,224,87,264,"7,824",363,"7,025",56,312004007,75371
"NJ: Camden (City)",2016,"2,455",0,0,0,120,52,203,"1,636",0,"1,618",0,312004007
"NJ: Camden (County)",2016,"1,224",0,273,226,47,34,18,"1,200",86,916,56
"NJ: Camden",2017,"9,954",0,"4,406",222,217,88,267,"7,790",407,"6,973",55,312004007,73974
"NJ: Camden (City)",2017,"3,407",0,0,0,125,55,211,"1,684",0,"1,678",0,312004007
"NJ: Camden (County)",2017,"1,143",0,281,222,44,34,18,"1,195",90,903,55
"NJ: Trenton",2010,"9,357",0,"4,365",402,255,603,"1,008","9,499",52,"7,987",105,312011005,84951
"NJ: Trenton (City)",2010,"7,868",0,"3,893",48,228,560,759,"7,402",44,"6,462",0,312011005
"NJ: Trenton (County)",2010,"1,434",0,472,354,26,43,172,"2,016",7,"1,463",105
"NJ: Trenton",2011,"8,460",0,"3,818",386,118,505,788,"8,390",50,"7,483",111,312011005,85010
"NJ: Trenton (City)",2011,"6,888",0,"3,410",42,76,465,558,"6,718",40,"6,115",0,312011005
"NJ: Trenton (County)",2011,"1,487",0,408,344,42,40,151,"1,590",10,"1,299",111
"NJ: Trenton",2012,"8,300",0,"3,702",317,158,420,756,"7,842",40,"7,081",111,312011005,84853
"NJ: Trenton (City)",2012,"6,869",0,"3,258",31,93,379,517,"6,198",29,"5,800",0,312011005
"NJ: Trenton (County)",2012,"1,353",0,444,286,65,40,158,"1,561",11,"1,217",111
"NJ: Trenton",2013,"8,148",0,"3,762",323,149,417,686,"7,703",39,"6,917",100,312011005,84642
"NJ: Trenton (City)",2013,"6,700",0,"3,343",33,97,376,456,"6,032",29,"5,632",0,312011005
"NJ: Trenton (County)",2013,"1,365",0,419,290,53,42,140,"1,579",10,"1,224",100
"NJ: Trenton",2014,"8,034",0,"4,877",299,119,382,761,"8,915",38,"8,085",95,312011005,84524
"NJ: Trenton (City)",2014,"6,642",0,"4,435",21,79,339,546,"7,215",27,"6,776",0,312011005
"NJ: Trenton (County)",2014,"1,338",0,442,278,40,43,139,"1,622",11,"1,255",95
"NJ: Trenton",2015,"8,008",0,"4,105",304,119,389,672,"8,052",35,"7,226",82,312011005,84067
"NJ: Trenton (City)",2015,"6,651",0,"3,671",40,70,343,479,"6,418",24,"5,926",0,312011005
"NJ: Trenton (County)",2015,"1,324",0,433,264,49,46,133,"1,571",11,"1,251",82
"NJ: Trenton",2016,"8,217",0,"3,967",270,117,432,631,"8,117",41,"7,223",57,312011005,83566
"NJ: Trenton (City)",2016,"6,860",0,"3,581",31,77,386,451,"6,549",28,"5,994",0,312011005
"NJ: Trenton (County)",2016,"1,333",0,386,239,40,46,125,"1,511",14,"1,188",57
"NJ: Trenton",2017,"7,337",0,"3,609",272,114,495,638,"7,768",37,"7,026",36,312011005,83387
"NJ: Trenton (City)",2017,"6,046",0,"3,247",55,57,450,469,"6,304",21,"5,863",0,312011005
"NJ: Trenton (County)",2017,"1,275",0,363,218,58,45,121,"1,414",16,"1,129",36
"NM: Albuquerque",2010,"4,389",0,"1,736",155,326,444,577,"4,480",0,"3,335",0,322001001,539215
"NM: Albuquerque (City)",2010,"2,129",0,26,93,274,358,522,"2,192",0,"1,532",0,322001001
"NM: Albuquerque (County)",2010,622,0,3,62,51,87,55,518,0,417,0
"NM: Albuquerque",2011,"4,102",0,"1,521",140,351,411,547,"4,175",1,"3,149",0,322001001,546806
"NM: Albuquerque (City)",2011,"2,020",0,26,74,282,335,495,"2,105",0,"1,467",0,322001001
"NM: Albuquerque (County)",2011,535,0,2,66,69,75,52,508,0,412,0
"NM: Albuquerque",2012,"3,966",0,"1,421",151,318,388,531,"3,975",2,"3,113",0,322001001,552095
"NM: Albuquerque (City)",2012,"2,011",0,26,103,260,314,458,"1,963",0,"1,440",0,322001001
"NM: Albuquerque (County)",2012,515,0,2,49,58,74,73,546,0,472,0
"NM: Albuquerque",2013,"3,957",0,"1,347",111,304,377,575,"3,949",1,"3,145",0,322001001,555106
"NM: Albuquerque (City)",2013,"2,029",0,25,70,235,302,518,"2,029",0,"1,515",0,322001001
"NM: Albuquerque (County)",2013,513,0,2,42,69,76,57,520,0,452,0
"NM: Albuquerque",2014,"3,945",0,"1,323",123,347,361,556,"3,833",0,"3,046",0,322001001,557619
"NM: Albuquerque (City)",2014,"2,008",0,26,88,304,285,497,"1,943",0,"1,431",0,322001001
"NM: Albuquerque (County)",2014,522,0,2,35,43,76,59,525,0,467,0
"NM: Albuquerque",2015,"3,923",0,"1,445",132,243,379,606,"3,904",0,"3,136",0,322001001,557702
"NM: Albuquerque (City)",2015,"1,924",0,27,104,198,302,554,"1,920",0,"1,483",0,322001001
"NM: Albuquerque (County)",2015,487,0,0,28,44,77,52,492,0,442,0
"NM: Albuquerque",2016,"3,982",0,"1,417",134,187,379,580,"3,852",0,"3,167",0,322001001,558325
"NM: Albuquerque (City)",2016,"2,033",0,28,107,144,298,529,"1,884",0,"1,519",0,322001001
"NM: Albuquerque (County)",2016,501,0,0,27,43,81,51,505,0,454,0
"NM: Albuquerque",2017,"4,019",0,"1,387",135,158,376,539,"3,750",1,"3,028",0,322001001,559626
"NM: Albuquerque (City)",2017,"2,020",0,28,107,121,303,482,"1,844",0,"1,441",0,322001001
"NM: Albuquerque (County)",2017,546,0,0,28,37,73,56,473,0,426,0
"NM: Las Cruces",2010,"4,302",0,"1,373",129,312,376,606,"4,429",5,"3,399",0,322007002,95323
"NM: Las Cruces (City)",2010,"2,316",0,26,31,276,288,541,"2,468",0,"1,771",0,322007002
"NM: Las Cruces (County)",2010,608,0,0,98,36,88,30,551,0,443,0
"NM: Las Cruces",2011,"4,398",0,"1,501",77,278,296,397,"3,699",8,"2,833",0,322007002,98312
"NM: Las Cruces (City)",2011,"2,491",0,28,3,211,220,313,"1,688",1,"1,211",0,322007002
"NM: Las Cruces (County)",2011,573,0,0,74,67,76,38,471,0,438,0
"NM: Las Cruces",2012,"4,113",0,"1,303",115,261,377,563,"3,936",7,"3,299",0,322007002,100238
"NM: Las Cruces (City)",2012,"2,299",0,29,3,208,273,504,"2,006",0,"1,689",0,322007002
"NM: Las Cruces (County)",2012,556,0,0,112,52,105,25,599,0,546,0
"NM: Las Cruces",2013,"4,089",0,"1,254",110,279,353,498,"3,742",9,"3,066",0,322007002,101092
"NM: Las Cruces (City)",2013,"2,299",0,23,3,228,252,428,"1,855",3,"1,461",0,322007002
"NM: Las Cruces (County)",2013,513,0,0,107,50,101,24,575,0,523,0
"NM: Las Cruces",2014,"4,045",0,"1,191",113,226,371,409,"3,612",7,"3,153",0,322007002,101307
"NM: Las Cruces (City)",2014,"2,273",0,19,3,177,269,346,"1,783",1,"1,497",0,322007002
"NM: Las Cruces (County)",2014,479,0,0,110,49,102,23,570,0,539,0
"NM: Las Cruces",2015,"4,098",0,"1,279",115,221,375,419,"3,561",6,"3,076",0,322007002,101275
"NM: Las Cruces (City)",2015,"2,272",0,20,3,172,272,346,"1,631",1,"1,362",0,322007002
"NM: Las Cruces (County)",2015,495,0,0,112,49,103,23,574,0,547,0
"NM: Las Cruces",2016,"3,936",0,"1,202",113,412,356,418,"3,831",5,"3,065",0,322007002,101179
"NM: Las Cruces (City)",2016,"2,154",0,23,3,363,254,346,"2,018",1,"1,469",0,322007002
"NM: Las Cruces (County)",2016,498,0,0,110,48,101,22,562,0,535,0
"NM: Las Cruces",2017,"3,902",0,"1,231",129,110,361,468,"3,624",3,"2,849",0,322007002,101357
"NM: Las Cruces (City)",2017,"2,126",0,18,3,55,245,390,"1,698",0,"1,168",0,322007002
"NM: Las Cruces (County)",2017,502,0,0,126,55,116,25,640,0,615,0
"NV: Las Vegas",2010,"6,200",0,"1,730",606,"1,260",386,"1,076","7,110",4,"4,715",0,292002002,585381
"NV: Las Vegas (City)",2010,"1,451",0,0,8,227,23,689,"1,589",4,917,0,292002002
"NV: Las Vegas (County)",2010,"2,788",0,1,597,"1,033",363,368,"3,378",0,"2,166",0
"NV: Las Vegas",2011,"5,930",0,"1,664",565,901,358,923,"6,448",5,"4,489",0,292002002,584606
"NV: Las Vegas (City)",2011,"1,476",0,0,9,146,20,598,"1,490",4,829,0,292002002
"NV: Las Vegas (County)",2011,"2,605",0,1,556,755,338,306,"2,958",0,"2,039",0
"NV: Las Vegas",2012,"5,729",0,"1,537",557,721,340,870,"6,046",40,"4,375",0,292002002,586635
"NV: Las Vegas (City)",2012,"1,407",0,0,8,117,17,522,"1,377",4,817,0,292002002
"NV: Las Vegas (County)",2012,"2,486",0,0,549,603,323,275,"2,770",37,"1,986",0
"NV: Las Vegas",2013,"5,801",0,"1,495",499,546,327,764,"5,553",10,"4,331",0,292002002,593411
"NV: Las Vegas (City)",2013,"1,220",0,0,6,92,16,401,"1,166",4,865,0,292002002
"NV: Las Vegas (County)",2013,"2,698",0,0,493,454,311,282,"2,524",6,"1,898",0
"NV: Las Vegas",2014,"5,667",0,"1,463",479,533,331,818,"5,482",5,"4,295",0,292002002,599777
"NV: Las Vegas (City)",2014,"1,161",0,0,7,118,17,459,"1,219",3,858,0,292002002
"NV: Las Vegas (County)",2014,"2,626",0,0,472,415,314,280,"2,434",0,"1,870",0
"NV: Las Vegas",2015,"5,671",0,"1,487",468,613,330,910,"5,668",6,"4,403",0,292002002,608275
"NV: Las Vegas (City)",2015,"1,219",0,0,7,147,16,440,"1,304",4,966,0,292002002
"NV: Las Vegas (County)",2015,"2,534",0,1,460,467,314,389,"2,529",0,"1,852",0
"NV: Las Vegas",2016,"5,934",0,"1,537",453,690,337,724,"5,531",5,"4,379",0,292002002,617840
"NV: Las Vegas (City)",2016,"1,321",0,0,7,158,16,298,"1,101",3,909,0,292002002
"NV: Las Vegas (County)",2016,"2,654",0,1,446,532,320,356,"2,553",0,"1,858",0
"NV: Las Vegas",2017,"5,861",0,"1,666",479,631,351,607,"5,535",12,"4,369",0,292002002,626950
"NV: Las Vegas (City)",2017,"1,232",0,0,7,166,17,243,"1,046",2,826,0,292002002
"NV: Las Vegas (County)",2017,"2,643",0,1,472,465,334,293,"2,468",8,"1,905",0
"NV: Reno",2010,"5,363",0,"1,593",232,402,432,799,"5,535",53,"4,262",0,292016001,223397
"NV: Reno (City)",2010,"1,347",0,0,0,172,310,345,"1,527",0,"1,178",0,292016001
"NV: Reno (County)",2010,"1,629",0,30,232,45,122,125,"1,600",51,"1,188",0
"NV: Reno",2011,"5,188",0,"1,490",223,318,438,743,"5,202",44,"3,930",0,292016001,225750
"NV: Reno (City)",2011,"1,289",0,0,0,108,282,280,"1,273",0,956,0,292016001
"NV: Reno (County)",2011,"1,597",0,29,223,47,155,117,"1,709",43,"1,202",0
"NV: Reno",2012,"5,052",0,"1,464",219,346,344,776,"5,192",12,"3,970",0,292016001,227160
"NV: Reno (City)",2012,"1,390",0,0,0,126,252,333,"1,350",0,979,0,292016001
"NV: Reno (County)",2012,"1,496",0,29,219,56,93,125,"1,636",11,"1,190",0
"NV: Reno",2013,"5,152",0,"1,433",202,523,373,799,"5,061",12,"3,994",0,292016001,229069
"NV: Reno (City)",2013,"1,567",0,0,0,68,254,371,"1,431",0,"1,155",0,292016001
"NV: Reno (County)",2013,"1,493",0,23,202,284,119,139,"1,497",10,"1,094",0
"NV: Reno",2014,"5,224",0,"1,361",247,549,360,808,"5,044",9,"4,054",0,292016001,231161
"NV: Reno (City)",2014,"1,660",0,0,0,72,245,383,"1,466",0,"1,203",0,292016001
"NV: Reno (County)",2014,"1,508",0,23,247,345,114,128,"1,554",7,"1,138",0
"NV: Reno",2015,"5,287",0,"1,435",249,379,369,739,"4,834",12,"3,972",0,292016001,234301
"NV: Reno (City)",2015,"1,646",0,0,0,54,250,345,"1,370",0,"1,112",0,292016001
"NV: Reno (County)",2015,"1,526",0,22,249,208,119,122,"1,380",10,"1,097",0
"NV: Reno",2016,"5,464",0,"1,429",259,439,384,786,"5,050",11,"4,020",0,292016001,238335
"NV: Reno (City)",2016,"1,639",0,0,0,58,255,366,"1,469",0,"1,121",0,292016001
"NV: Reno (County)",2016,"1,684",0,25,259,283,129,150,"1,502",8,"1,125",0
